"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Jamaica","JAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.546","75.242","74.913","74.526","74.099","73.623","73.104","72.553","71.962","71.079","70.372","69.648","69.154","68.685","68.5","68.227","67.95","67.647","67.326","64.919","63.217","63.973","63.925","65.126","65.845","68.997","68.463","69.243","69.126","70.801","68.658","71.001","",
"Jordan","JOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.073","40.444","40.247","40.454","40.626","40.728","40.813","40.842","40.881","40.897","40.873","40.347","39.901","38.97","39.464","39.956","39.409","41.614","41.368","41.997","41.383","40.933","39.901","38.938","38.058","39.321","40.676","42.054","41.045","41.241","42.055","41.725","",
"Japan","JPN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.221","70.916","71.4","71.55","71.63","71.765","72.288","72.896","72.879","72.846","72.86","73.009","72.731","72.729","72.72","73.136","73.612","74.047","74.244","74.349","74.413","74.322","74.419","75.326","76.086","76.498","77.423","78.209","79.455","80.242","80.343","80.606","",
"Kazakhstan","KAZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.831","75.293","75.606","76.067","76.639","76.99","76.974","76.868","76.843","76.686","76.377","76.061","75.938","76.263","76.451","76.141","76.452","77.178","77.824","77.565","77.335","77.203","77.186","77.258","77.294","77.363","77.515","77.67","77.814","78.025","77.277","77.675","",
"Kenya","KEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.068","73.978","73.857","73.722","73.591","73.469","73.378","73.3","73.237","73.16","73.242","73.323","73.402","73.482","73.564","73.648","73.735","73.824","73.914","74.006","74.105","74.21","74.317","74.421","74.524","74.621","74.713","74.581","74.451","74.309","73.605","74.201","",
"Kyrgyz Republic","KGZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.477","65.253","66.56","68.002","69.948","70.554","70.11","69.414","69.323","69.084","68.679","68.292","68.355","68.237","68.06","68.947","69.781","69.329","68.805","67.42","67.681","68.132","67.418","65.625","65.492","65.502","64.627","63.185","61.888","63.239","62.39","62.369","",
"Cambodia","KHM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.444","81.267","81.084","81.031","83.602","83.272","83.126","82.446","81.7","80.935","80.191","79.431","78.654","77.862","77.061","76.25","75.425","74.584","73.732","72.875","72.008","71.133","70.25","71.575","72.881","74.169","75.429","76.663","77.871","79.055","78.451","79.019","",
"Kiribati","KIR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4","63.07","63.383","63.51","64.292","64.699","64.915","65.34","63.594","63.583","64.493","64.971","65.684","65.478","66.373","66.352","66.428","66.413","66.145","65.533","65.853","66.203","66.37","66.654","67.92","68.509","68.74","69.183","69.209","69.388","68.465","68.978","",
"Kuwait","KWT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.299","65.489","64.803","65.194","67.129","68.33","68.42","67.92","67.487","67.209","67.148","67.34","67.782","68.441","69.222","69.576","69.333","69.114","69.147","69.413","69.889","70.743","71.741","72.542","73.147","74.173","74.608","74.63","74.789","74.664","71.78","72.292","",
"Latin America & Caribbean (excluding high income)","LAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6913419956624","64.7925798120044","65.0608600652872","65.4442039384881","65.7182662661001","65.9622423616824","65.4487524044376","66.3533381627968","66.5769066428729","66.656177024279","66.5437672942403","66.6599822802718","66.9169736815642","67.2093830343394","67.7229978773953","68.1631830670025","68.3624208263574","68.238222535155","68.1466752375145","68.5194975349259","68.1124773801499","67.8253592470205","68.4402134097111","68.3177561891534","68.1857184658392","68.3561425207678","68.3476407376836","68.64477670824","68.9908287039122","69.37778805975","64.7947357105874","67.7233918387753","",
"Lao PDR","LAO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.622","68.529","68.361","68.167","67.84","67.567","67.291","67.036","66.955","66.687","66.493","66.298","66.088","65.864","65.623","65.329","64.955","64.647","64.348","64.079","63.78","63.515","63.262","63.02","62.806","62.579","62.346","62.143","61.985","61.87","61.31","61.376","",
"Lebanon","LBN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.882","46.076","45.893","45.916","45.994","46.085","45.803","45.904","45.895","46.083","46.224","46.219","46.293","46.404","46.382","46.251","46.117","45.982","46.497","47.017","47.546","48.084","48.634","49.2","49.781","50.486","51.32","52.157","52.982","53.787","49.252","50.857","",
"Liberia","LBR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.56","78.473","78.262","78.042","77.882","77.837","77.813","77.998","78.049","78.077","78.107","78.155","78.194","78.06","78.078","78.12","78.178","78.234","78.275","78.294","78.292","78.29","78.273","78.251","78.173","78.078","77.982","77.895","77.794","77.673","76.905","77.172","",
"Libya","LBY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.329","48.455","48.603","48.764","48.924","49.079","49.232","49.373","49.507","49.644","49.779","49.909","50.036","50.147","50.252","50.346","50.393","50.43","50.457","50.471","50.487","50.705","50.954","50.895","50.856","50.847","50.871","50.883","50.878","50.872","49.088","50.174","",
"St. Lucia","LCA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.455","67.402","67.58","67.791","68.017","68.262","68.522","68.796","69.082","69.374","69.659","69.878","70.139","70.37","70.611","70.876","71.164","71.464","71.781","72.114","72.426","72.712","74.815","75.034","75.311","75.588","75.874","76.18","76.403","75.052","72.369","74.716","",
"Latin America & Caribbean","LCN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3296470997788","64.498138236067","64.8019476015692","65.1908341077078","65.4650320177251","65.7358989624624","65.3151693279969","66.1518680727178","66.3598321122684","66.4189932939847","66.2998724721533","66.4016362825225","66.5977570120879","66.8574512697515","67.3832482992026","67.823455919682","68.0797331965941","67.9717025086871","67.9322341493779","68.2543123596737","67.8745723597872","67.6432524254284","68.1832284123021","68.064080890104","67.9469255368855","68.0800922970928","68.0541005625755","68.3055305973491","68.5931188497469","68.7874791452955","64.3139755451702","67.1062437406831","",
"Least developed countries: UN classification","LDC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5685107079705","68.6098516397061","68.5243931698612","68.4036785342098","68.3655556407121","68.3795848123068","68.338705767199","68.2683251320964","68.212854042356","68.1380390927624","68.0238691651844","67.9420106885822","67.8621978452996","67.7634770503433","67.7010306800282","67.6263052531544","67.4334974896277","67.2005207927037","66.9720026152162","66.7238214443332","66.483812668239","66.2497158059286","65.9586044032959","65.7832153843277","65.5863895345914","65.5226605972216","65.4653067115613","65.8016623917015","65.823077061004","65.8095858366676","64.9657049926393","66.2055918368234","",
"Low income","LIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1497775589308","71.2610256174483","71.2566802180913","71.1144364630708","71.0256635458966","71.0998510474754","71.1176800282811","71.1053984480566","71.0736882504914","71.0140446850414","70.9980136312101","71.0161200801192","70.9922294010839","70.9324042469686","70.9304735751799","70.8942641337521","70.6704519204215","70.4828937101622","70.2683439039026","70.0382965198581","69.824563002137","69.6014066042613","69.2993647968051","69.1161254590743","68.8952584695229","68.7880289360299","68.774129297376","68.5471204548066","68.3975801541178","68.3864426980176","67.4852720169915","69.2854905989354","",
"Liechtenstein","LIE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.198","62.672","60.091","60.25","60.67","58.333","58.956","58.822","62.826","61.199","59.354","59.1","58.852","58.61","58.369","58.132","57.903","57.695","57.495","57.293","57.089","56.703","56.377","57.538","57.329","57.93","58.031","58.377","56.297","56.864","56.182","56.705","",
"Lower middle income","LMC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.999251265638","59.9332232378326","59.9201891879922","59.8410821552801","59.9930277984822","60.098441650852","60.310061148714","60.4403330961231","60.7052426243854","60.9876404612482","61.1465853754978","60.8155008979364","60.3889222549798","60.1200155963915","59.8755467499859","59.5685626975344","59.5518635041478","59.719340078408","59.6323610866459","59.6601378777229","59.7409089877598","59.4109084990054","59.0029522612451","58.475600491385","58.0373436775997","57.7083079912894","57.3270083108497","56.9988443819476","56.7109986500356","57.6590740672587","56.4282238265721","56.6639707521599","",
"Low & middle income","LMY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1251804415101","69.0031299770929","68.8883814191921","68.6505152680599","68.5949136658687","68.5516909172139","68.4603414517297","68.4402357038078","68.4277150927551","68.5667803019325","68.4878181718781","68.1344138344235","67.8026628131384","67.500324623687","67.2629756439529","66.9951545808859","66.7943198493714","66.699047816273","66.4509501927358","66.2689082859171","66.0174935048132","65.8506635538217","65.5716270314386","65.1623180738172","64.8537428849335","64.6715630712181","64.4120774882538","64.1668349594587","63.9377350883767","64.364014074029","62.5572532034662","63.789508052744","",
"Lesotho","LSO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.308","75.194","75.075","74.93","74.784","74.614","74.507","74.387","74.252","74.108","73.635","73.155","72.667","72.17","71.664","71.148","70.618","70.079","69.533","68.983","68.433","67.883","67.335","66.793","66.726","66.642","66.607","66.529","66.457","66.398","65.78","65.74","",
"Late-demographic dividend","LTE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.1306816021193","78.9945588219531","78.8449028986884","78.5885595587193","78.3268099265327","78.1809544677437","77.832120425081","77.6219480071348","77.3889959984217","77.5079980988724","77.3330722550642","76.9988343284342","76.7241157740967","76.379403766123","76.1375062975951","75.9467559758945","75.6174114816075","75.3607211822222","75.0712064032332","74.8094750510489","74.3741136021656","74.4226070444033","74.3379896123095","74.1655405501434","74.1567088881198","74.1832361815173","74.0890101000888","74.0059623879552","73.9387984950701","73.9142319373537","71.7377679898134","73.8290924457877","",
"Lithuania","LTU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.281","75.762","75.262","74.776","74.248","73.71","73.182","72.659","72.138","72.497","71.329","70.556","70.392","72.595","69.648","68.978","67.839","68.282","68.794","70.064","70.846","71.602","72.067","72.771","74.113","74.538","75.807","76.152","77.527","78.343","78.946","78.835","",
"Luxembourg","LUX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.261","61.544","63.54","62.784","62.83","60.786","61.155","61.46","61.768","63.08","64.168","64.597","65.842","65.1","66.132","66.851","67.017","67.172","67.322","69.298","68.75","68.493","69.877","70.61","71.461","71.596","70.678","70.947","71.831","72.759","72.941","74.063","",
"Latvia","LVA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.37","67.826","69.573","70.32","70.34","70.511","70.565","70.326","70.009","68.461","67.318","68.067","69.842","69.347","69.347","69.815","71.701","73.247","74.834","74.209","73.483","73.325","74.916","74.576","74.927","76.134","76.734","77.405","78.255","78.021","78.954","76.568","",
"Macao SAR, China","MAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.221","62.738","63.075","65.38","67.373","69.116","70.63","71.897","71.057","71.125","71.055","70.301","69.285","66.605","67.406","68.652","70.635","73.543","74.71","74.984","74.977","75.937","76.094","76.334","77.228","77.021","76.423","76.728","77.458","77.557","76.044","78.215","",
"St. Martin (French part)","MAF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.141","52.077","52.365","52.591","52.408","52.848","52.609","52.901","52.874","53.061","53.194","53.13","52.561","52.63","52.678","52.702","52.79","52.833","52.91","52.463","52.015","51.636","50.877","50.864","50.694","50.19","49.305","48.35","48.453","48.584","46.583","48.678","",
"Monaco","MCO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.213","60.946","61.504","61.805","62.063","62.04","62.458","62.269","62.795","63.057","62.878","62.394","61.775","56.722","54.965","53.576","51.217","49.901","49.57","48.03","46.822","47.303","45.619","46.404","48.532","49.949","50.271","49.668","49.349","48.954","47.064","48.434","",
"Madagascar","MDG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.374","87.39","87.371","87.351","87.351","87.366","87.452","87.538","87.617","87.681","87.726","87.789","87.887","87.872","87.85","87.807","87.804","87.784","87.749","87.701","87.642","87.572","87.498","87.424","87.346","87.268","87.126","87.004","86.903","86.806","85.982","86.433","",
"Maldives","MDV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.198","50.575","50.95","51.322","51.69","52.057","52.788","53.522","54.255","54.985","55.708","55.486","55.268","55.054","54.841","54.627","54.387","54.114","53.832","53.551","54.551","55.545","56.535","57.521","58.512","59.506","60.498","62.391","64.265","66.131","62.691","65.188","",
"Middle East & North Africa","MEA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3408985761699","49.3161882772066","49.3888310580861","49.5353056586142","49.6033100008871","49.2325529633148","48.9251298033144","48.8303248189968","48.6997866298855","49.1687006487091","49.0463939022334","48.7083082003706","48.2860745583382","48.5556517141546","48.802006932056","49.0366792097154","49.0397628320063","49.0892711326989","48.6169565331502","48.9204735084329","49.2260324768633","48.9279567003325","49.112925044047","49.4378414876021","49.2342053393985","49.4904123851497","49.8214530571765","49.4921502147883","49.3293683474808","49.2538142933515","47.8335748786238","48.140547656323","",
"Mexico","MEX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.143","60.279","60.836","61.471","61.532","61.632","61.741","63.21","62.934","62.151","62.067","61.436","60.967","61.428","62.122","62.993","63.875","64.024","63.747","63.757","63.625","63.842","64.624","64.497","63.967","64.057","64.059","63.918","64.308","65.178","60.545","64.281","",
"Marshall Islands","MHL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0628112736635","68.9258242151977","68.8039869296381","68.5587408471769","68.5070611137944","68.4561442955686","68.3547401235821","68.3317536563002","68.3180891169934","68.4671845563841","68.3837197966637","68.009864757422","67.6610038899193","67.3454501421451","67.0947521080784","66.8136077777779","66.6200534211443","66.5428782770152","66.2952539685019","66.1173145089727","65.8629419931825","65.6974351379765","65.4154551241362","64.9769566857778","64.6493149811229","64.4480028337878","64.168289411691","63.9042092874056","63.6684026956952","64.1353927776772","62.2352256312391","63.4338148808684","",
"North Macedonia","MKD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.779","63.251","62.972","62.707","62.419","62.04","61.621","60.347","60.161","59.996","59.803","59.72","59.607","61.901","61.894","61.879","61.92","62.575","63.366","63.878","64.172","64.13","63.838","64.967","65.417","64.82","64.455","65.196","65.35","66.184","65.197","65.049","",
"Mali","MLI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.31","72.367","72.33","72.307","72.268","72.196","72.203","72.173","72.138","72.091","72.024","72.059","72.042","72.052","72.034","72.042","72.1","72.142","72.177","72.2","72.211","72.263","72.283","72.298","72.306","72.477","71.77","71.049","70.982","70.895","67.341","68.37","",
"Malta","MLT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.455","57.492","57.704","57.885","57.935","58.043","58.465","58.707","58.726","58.78","58.073","58.793","58.727","58.573","56.998","57.545","57.709","58.665","59.029","59.425","60.589","62.185","64.266","66.675","68.231","69.187","70.96","72.517","74.926","75.937","77.058","77.794","",
"Myanmar","MMR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.514","80.677","80.112","79.792","79.375","78.995","78.657","78.375","78.075","77.436","76.621","75.958","75.259","74.462","73.691","72.93","72.21","71.565","71.021","70.484","70.023","69.785","69.472","69.123","68.833","68.624","67.402","66.156","66.56","64.747","64.366","","",
"Middle East & North Africa (excluding high income)","MNA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9447727301018","47.9143803322815","47.9183538663991","48.0539201029246","48.1436089873979","47.7594486537087","47.4657335920621","47.4052261521615","47.2931822894113","47.8143243549869","47.5407700549223","47.1150428048325","46.5747852929551","46.777655226646","46.9800578933325","47.1903112930873","47.1003772762377","47.0124536646797","46.2985030480444","46.497618478142","46.6477000962019","46.1243919153941","46.1328000584757","46.3510386092848","45.9996289419814","46.1574695090958","46.3947811429103","46.134775810044","45.8424358627573","45.5703707398639","43.9272525579839","44.4483370182219","",
"Montenegro","MNE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.704","55.996","56.228","56.432","56.496","56.524","56.574","56.644","56.626","57.135","57.194","57.386","57.562","57.727","57.833","57.922","57.817","57.705","57.578","57.727","57.62","57.545","59.076","59.429","62.548","63.643","64.811","65.153","66.815","68.741","64.236","66.764","",
"Mongolia","MNG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.206","63.595","64.011","64.118","63.977","63.666","63.56","63.384","63.234","63.094","63.051","62.944","62.766","62.506","62.474","62.462","62.455","62.441","60.774","61.01","61.977","63.239","62.769","62.296","62.891","62.749","61.579","62.472","62.492","66.115","64.128","61.932","",
"Northern Mariana Islands","MNP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.594","84.447","84.302","84.219","84.147","84.075","84.122","84.156","83.914","83.668","83.419","83.166","82.91","82.649","82.384","82.116","81.844","81.569","81.291","81.01","80.725","80.437","80.146","79.852","79.557","79.258","79.218","79.17","79.115","79.056","78.306","78.354","",
"Mauritania","MRT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.236","47.186","47.133","47.094","47.031","47.012","46.984","46.922","46.88","46.84","46.776","46.566","46.366","46.183","45.991","45.811","45.657","45.443","45.258","45.097","44.943","44.792","44.641","44.182","43.682","43.187","42.696","42.21","42.135","42.069","41.649","41.595","",
"Mauritius","MUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.85","63.884","63.87","63.851","63.811","63.721","63.556","63.392","63.235","63.079","62.925","61.593","62.387","64.629","63.179","63.64","63.453","62.612","62.733","62.968","63.852","63.254","63.574","64.903","65.357","66.124","65.67","66.171","66.043","66.956","66.189","66.706","",
"Malawi","MWI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.333","80.416","80.391","80.407","80.349","80.418","80.497","80.568","80.641","80.69","80.703","80.72","80.735","80.746","80.752","80.758","79.712","78.631","77.509","76.34","75.123","73.859","72.989","72.097","71.181","70.243","69.281","68.299","68.181","68.058","68.973","68.278","",
"Malaysia","MYS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.689","63.651","63.609","63.548","63.516","63.498","63.492","63.51","63.643","63.663","63.638","63.622","63.544","63.445","63.332","63.232","63.153","63.115","62.606","62.953","62.974","64.332","65.532","67.233","67.627","67.943","67.918","68.153","68.712","69.355","69.253","69.463","",
"North America","NAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.1673910126119","74.9071383396368","75.1509559967499","75.1013914868403","75.2640343962502","75.4074342816984","75.5848991043018","75.9182726422042","75.8918925956321","75.8903692740043","75.8695520601343","75.5084184414373","75.2317860141794","74.7635857932894","74.4566971801091","74.3996740096148","74.4803076818843","74.2922078177146","74.2851780203597","73.6395786377202","73.0129125645518","72.5205060912468","72.482035043089","72.2632656639256","72.1318244850232","72.0642185872451","72.3979029791655","72.7971149404773","73.0422845731789","73.5176255605527","72.341967215044","72.8411103161846","",
"Namibia","NAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.056","57.005","56.943","56.846","56.753","56.135","55.517","54.903","55.067","55.23","55.393","55.679","55.966","56.254","56.542","56.828","57.112","57.399","57.69","57.986","58.288","58.597","58.909","62.949","62.379","62.493","62.596","61.402","60.15","60.177","59.498","59.754","",
"New Caledonia","NCL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.173","69.289","69.449","69.623","69.806","70.014","70.231","70.436","70.59","70.736","70.862","70.937","70.953","70.939","70.879","70.967","71.096","71.085","71.066","71.074","71.138","71.2","71.264","71.345","71.403","70.276","69.106","67.915","66.69","65.425","65.411","65.317","",
"Niger","NER","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.07","80.082","80.075","80.046","80.011","79.972","79.988","79.998","80.03","80.035","80.038","80.122","80.183","80.227","80.263","80.318","80.409","80.473","80.537","80.569","80.611","80.649","78.755","76.727","74.569","74.549","74.556","74.548","74.538","74.517","73.806","73.862","",
"Nigeria","NGA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.539","60.509","60.472","60.393","60.302","60.21","60.184","60.142","60.092","60.034","59.997","60.025","60.08","60.106","60.138","60.16","60.221","60.271","60.312","60.35","60.383","60.422","57.85","55.24","55.876","56.508","57.136","57.761","58.384","59.005","58.437","58.461","",
